category_genre,categoryId,category_name
小カテゴリ,27-268-266,牛乳・乳飲料
小カテゴリ,27-268-265,ココア
小カテゴリ,27-268-260,炭酸飲料
小カテゴリ,27-268-261,スポーツドリンク
小カテゴリ,27-268-262,健康飲料
小カテゴリ,27-268-264,チョコレートドリンク
小カテゴリ,27-268-267,ヨーグルトドリンク
小カテゴリ,27-268-2090,レモネード
小カテゴリ,27-268-2091,ココナッツミルク
小カテゴリ,27-268-268,その他のソフトドリンク
小カテゴリ,27-269-279,ビール
小カテゴリ,27-269-280,焼酎
小カテゴリ,27-269-281,梅酒
小カテゴリ,27-269-1607,甘酒
小カテゴリ,27-269-283,カクテル
小カテゴリ,27-269-1605,モヒート
小カテゴリ,27-269-1606,ジントニック
小カテゴリ,27-269-1608,卵酒
小カテゴリ,27-269-282,健康酒
小カテゴリ,27-269-284,その他のお酒
小カテゴリ,14-271-147,その他のごはん料理
小カテゴリ,16-272-153,その他の麺
小カテゴリ,19-273-302,その他調味料
小カテゴリ,19-274-364,スパイス＆ハーブ
小カテゴリ,10-275-516,牛肉薄切り
小カテゴリ,10-275-1483,牛タン
小カテゴリ,10-275-822,牛かたまり肉・ステーキ用・焼肉用
小カテゴリ,10-275-2134,牛バラ肉
小カテゴリ,10-275-2135,牛小間肉・切り落とし肉
小カテゴリ,10-275-823,その他の牛肉・ビーフ
小カテゴリ,10-276-830,豚バラ肉
小カテゴリ,10-276-1484,豚ヒレ肉
小カテゴリ,10-276-1485,豚ロース
小カテゴリ,10-276-2142,豚肩ロース
小カテゴリ,10-276-2138,豚ロース薄切り
小カテゴリ,10-276-2139,豚ロース厚切り
小カテゴリ,10-276-1486,豚もも肉
小カテゴリ,10-276-1487,豚レバー
小カテゴリ,10-276-517,豚薄切り肉
小カテゴリ,10-276-2014,豚しゃぶ肉
小カテゴリ,10-276-828,豚かたまり肉
小カテゴリ,10-276-829,豚こま切れ肉・切り落とし肉
小カテゴリ,10-276-2013,豚肩ロースブロック・かたまり肉
小カテゴリ,10-276-2140,豚ロースブロック・かたまり肉
小カテゴリ,10-276-2136,豚バラブロック・かたまり肉
小カテゴリ,10-276-2137,豚ヒレブロック・かたまり肉
小カテゴリ,10-276-2141,豚ももブロック・かたまり肉
小カテゴリ,10-276-43,その他の豚肉
小カテゴリ,10-277-519,ささみ
小カテゴリ,10-277-1488,手羽元
小カテゴリ,10-277-520,手羽先
小カテゴリ,10-277-518,鶏もも肉
小カテゴリ,10-277-1119,鶏むね肉
小カテゴリ,10-277-1489,砂肝
小カテゴリ,10-277-1490,鶏レバー
小カテゴリ,10-277-2015,手羽中
小カテゴリ,10-277-834,その他の鶏肉
小カテゴリ,10-278-836,豚ひき肉
小カテゴリ,10-278-838,鶏ひき肉
小カテゴリ,10-278-837,合い挽き肉
小カテゴリ,10-278-835,牛ひき肉
小カテゴリ,10-278-48,その他のひき肉
小カテゴリ,30-300-1130,ハンバーグステーキ
小カテゴリ,30-300-1131,煮込みハンバーグ
小カテゴリ,30-300-1132,和風ハンバーグ
小カテゴリ,30-300-1135,豆腐ハンバーグ
小カテゴリ,30-300-1133,おからハンバーグ
小カテゴリ,30-300-1134,照り焼きハンバーグ
小カテゴリ,30-300-1136,その他のハンバーグ
小カテゴリ,30-301-1138,焼き餃子
小カテゴリ,30-301-1137,水餃子
小カテゴリ,30-301-1139,蒸し餃子
小カテゴリ,30-301-1140,揚げ餃子
小カテゴリ,30-301-1141,スープ餃子
小カテゴリ,30-301-1142,その他の餃子
小カテゴリ,30-301-2172,餃子の皮
小カテゴリ,30-302-1143,肉じゃが
小カテゴリ,30-303-1144,牛丼
小カテゴリ,30-304-1145,親子丼
小カテゴリ,30-305-1146,豚の生姜焼き
小カテゴリ,30-306-1148,マカロニグラタン
小カテゴリ,30-306-1152,チキングラタン
小カテゴリ,30-306-1151,シーフードグラタン
小カテゴリ,30-306-1150,ミートグラタン
小カテゴリ,30-306-1147,ポテトグラタン
小カテゴリ,30-306-1149,かぼちゃのグラタン
小カテゴリ,30-306-1153,和風グラタン
小カテゴリ,30-306-1155,豆腐グラタン
小カテゴリ,30-306-1154,スパグラ（スパゲティーグラタン）
小カテゴリ,30-306-1156,その他のグラタン
小カテゴリ,30-307-1159,チキンカレー
小カテゴリ,30-307-1166,ポークカレー
小カテゴリ,30-307-1165,ビーフカレー
小カテゴリ,30-307-1164,野菜カレー
小カテゴリ,30-307-1157,ドライカレー
小カテゴリ,30-307-1158,キーマカレー
小カテゴリ,30-307-2173,牛すじカレー
小カテゴリ,30-307-1161,シーフードカレー
小カテゴリ,30-307-1160,スープカレー
小カテゴリ,30-307-1162,インドカレー
小カテゴリ,30-307-1163,グリーンカレー
小カテゴリ,30-307-1167,ルウから作るカレー
小カテゴリ,30-307-2174,スパイスカレー
小カテゴリ,30-307-1168,その他のカレー
小カテゴリ,30-308-1169,ビーフシチュー
小カテゴリ,30-308-1170,クリームシチュー
小カテゴリ,30-308-1171,タンシチュー
小カテゴリ,30-308-1172,その他のシチュー
小カテゴリ,30-309-1173,鶏のから揚げ
小カテゴリ,30-309-1174,カレイの唐揚げ
小カテゴリ,30-309-1175,たこの唐揚げ
小カテゴリ,30-309-1176,手羽先の唐揚げ
小カテゴリ,30-309-1177,その他のから揚げ
小カテゴリ,30-310-1181,ポテトコロッケ
小カテゴリ,30-310-1179,クリームコロッケ
小カテゴリ,30-310-1178,かぼちゃコロッケ
小カテゴリ,30-310-1184,さつまいもコロッケ
小カテゴリ,30-310-1183,里芋コロッケ
小カテゴリ,30-310-1182,おからコロッケ
小カテゴリ,30-310-1185,カレーコロッケ
小カテゴリ,30-310-1180,ライスコロッケ
小カテゴリ,30-310-1186,その他のコロッケ
小カテゴリ,30-311-1187,かぼちゃの煮物
小カテゴリ,30-311-1188,大根の煮物
小カテゴリ,30-311-1204,なすの煮びたし
小カテゴリ,30-311-1189,ひじきの煮物
小カテゴリ,30-311-2176,切り干し大根の煮物
小カテゴリ,30-311-1190,里芋の煮物
小カテゴリ,30-311-1191,厚揚げの煮物
小カテゴリ,30-311-1192,きんぴらごぼう
小カテゴリ,30-311-1193,ふろふき大根
小カテゴリ,30-311-1991,豚バラ大根
小カテゴリ,30-311-1194,ふきの煮物
小カテゴリ,30-311-1197,冬瓜の煮物
小カテゴリ,30-311-1195,たけのこの煮物
小カテゴリ,30-311-2177,さつまいも甘煮・レモン煮・煮物
小カテゴリ,30-311-2105,こんにゃくの煮物
小カテゴリ,30-311-2106,ピリ辛こんにゃく
小カテゴリ,30-311-1207,イカと大根の煮物
小カテゴリ,30-311-1203,うま煮
小カテゴリ,30-311-1208,牛肉のしぐれ煮
小カテゴリ,30-311-1196,レンコンのきんぴら
小カテゴリ,30-311-1205,小松菜の煮びたし
小カテゴリ,30-311-1206,白菜のクリーム煮
小カテゴリ,30-311-1202,さんまの甘露煮
小カテゴリ,30-311-1199,鮎の甘露煮
小カテゴリ,30-311-1200,梅の甘露煮
小カテゴリ,30-311-1201,栗の甘露煮
小カテゴリ,30-311-1198,金柑の甘露煮
小カテゴリ,30-311-1209,その他の煮物
小カテゴリ,30-312-1214,豚キムチ
小カテゴリ,30-312-1210,レバニラ炒め
小カテゴリ,30-312-1211,肉野菜炒め
小カテゴリ,30-312-1212,なすの味噌炒め
小カテゴリ,30-312-1213,もやし炒め
小カテゴリ,30-312-1215,その他の野菜炒め
小カテゴリ,30-312-2107,ガーリックシュリンプ
小カテゴリ,30-313-1216,天ぷら
小カテゴリ,30-314-1217,かき揚げ
小カテゴリ,30-314-1224,エビフライ
小カテゴリ,30-314-1218,メンチカツ
小カテゴリ,30-314-1219,チキンカツ
小カテゴリ,30-314-1220,カツレツ
小カテゴリ,30-314-1221,串カツ
小カテゴリ,30-314-1222,竜田揚げ
小カテゴリ,30-314-1223,フライ
小カテゴリ,30-314-1225,アジフライ
小カテゴリ,30-314-1226,フライドチキン
小カテゴリ,30-314-1227,チキンナゲット
小カテゴリ,30-314-1228,その他の揚げ物
小カテゴリ,30-314-2108,とり天
小カテゴリ,30-315-1229,豆腐ステーキ
小カテゴリ,30-315-1230,揚げ出し豆腐
小カテゴリ,30-315-1231,炒り豆腐
小カテゴリ,30-315-1232,冷奴
小カテゴリ,30-315-1233,肉豆腐
小カテゴリ,30-315-2109,卯の花
小カテゴリ,30-315-2110,豆腐あんかけ
小カテゴリ,30-315-2111,豆腐チャンプルー
小カテゴリ,30-315-2112,豆腐丼
小カテゴリ,30-316-1239,白和え
小カテゴリ,30-316-1234,ほうれん草の胡麻和え
小カテゴリ,30-316-1235,ほうれん草のおひたし
小カテゴリ,30-316-1236,菜の花のおひたし
小カテゴリ,30-316-1237,菜の花のからしあえ
小カテゴリ,30-316-1238,小松菜のおひたし
小カテゴリ,30-316-1240,その他の和え物
小カテゴリ,30-317-1241,わかめの酢の物
小カテゴリ,30-317-1242,きゅうりの酢の物
小カテゴリ,30-317-1243,その他の酢の物
小カテゴリ,31-318-1244,ローストビーフ
小カテゴリ,31-319-1245,豚の角煮
小カテゴリ,31-320-1246,チキン南蛮
小カテゴリ,31-321-1247,ピーマンの肉詰め
小カテゴリ,31-322-1248,ステーキ
小カテゴリ,31-323-2127,巻かないロールキャベツ
小カテゴリ,31-323-1249,ロールキャベツ全般
小カテゴリ,31-324-1250,スペアリブ
小カテゴリ,31-325-1251,ローストチキン
小カテゴリ,31-326-1252,もつ煮込み
小カテゴリ,31-327-1253,ミートボール・肉団子
小カテゴリ,31-328-1254,ミートローフ
小カテゴリ,31-329-1255,牛すじ煮込み
小カテゴリ,31-330-1256,とんかつ
小カテゴリ,31-331-1257,ポークソテー
小カテゴリ,31-332-1258,つくね
小カテゴリ,31-333-1259,チャーシュー（焼き豚）
小カテゴリ,31-334-1260,煮豚
小カテゴリ,31-335-1261,鶏肉のトマト煮
小カテゴリ,31-335-1262,鶏肉のクリーム煮
小カテゴリ,31-335-1263,鶏肉のさっぱり煮
小カテゴリ,31-335-1264,照り焼きチキン
小カテゴリ,31-335-1265,チキンソテー
小カテゴリ,31-335-1266,鶏そぼろ
小カテゴリ,31-335-1267,蒸し鶏
小カテゴリ,31-335-1268,焼き鳥
小カテゴリ,31-335-1269,その他の鶏肉料理
小カテゴリ,32-336-1270,ぶり大根
小カテゴリ,32-337-1271,ぶりの照り焼き
小カテゴリ,32-338-1272,さばの味噌煮
小カテゴリ,32-339-1273,金目鯛の煮付け
小カテゴリ,32-339-1274,カレイの煮付け
小カテゴリ,32-339-1275,さばの煮付け
小カテゴリ,32-339-1276,メバルの煮付け
小カテゴリ,32-339-1277,その他の煮魚
小カテゴリ,32-340-1278,あさりの酒蒸し
小カテゴリ,32-341-1279,鮭のムニエル
小カテゴリ,32-342-1280,鯵の南蛮漬け
小カテゴリ,32-342-1281,鮭の南蛮漬け
小カテゴリ,32-342-1282,その他の南蛮漬け
小カテゴリ,32-343-1285,焼き魚
小カテゴリ,32-344-1286,鮭のホイル焼き
小カテゴリ,32-345-1287,いわしのつみれ
小カテゴリ,32-346-1288,かつおのたたき
小カテゴリ,32-347-1289,いわしの梅煮
小カテゴリ,32-348-1290,かぶら蒸し
小カテゴリ,32-349-1291,その他の魚料理
小カテゴリ,33-350-1292,ゆで卵
小カテゴリ,33-351-1293,温泉卵
小カテゴリ,33-352-1294,半熟卵
小カテゴリ,33-353-1295,だし巻き卵・卵焼き
小カテゴリ,33-354-1296,茶碗蒸し
小カテゴリ,33-355-1297,キッシュ
小カテゴリ,33-356-1298,オムレツ
小カテゴリ,33-357-1299,かに玉
小カテゴリ,33-358-1300,スクランブルエッグ
小カテゴリ,33-359-1301,煮卵
小カテゴリ,33-360-1302,目玉焼き
小カテゴリ,33-361-1303,ニラ玉
小カテゴリ,33-362-1304,ポーチドエッグ
小カテゴリ,33-363-1305,スコッチエッグ
小カテゴリ,33-364-1306,卵とじ
小カテゴリ,33-365-1307,薄焼き卵
小カテゴリ,33-366-1308,炒り卵
小カテゴリ,33-367-1309,その他の卵料理
小カテゴリ,14-368-1312,ハッシュドビーフ
小カテゴリ,15-369-1949,ジェノベーゼ
小カテゴリ,15-382-1331,ラビオリ
小カテゴリ,16-383-1347,冷やし中華
小カテゴリ,16-384-1348,つけ麺
小カテゴリ,16-385-1349,広島風お好み焼き
小カテゴリ,16-385-1350,モダン焼き
小カテゴリ,16-385-1351,ねぎ焼き
小カテゴリ,16-385-1352,その他のお好み焼
小カテゴリ,16-385-1353,もんじゃ焼き
小カテゴリ,16-386-1354,たこ焼き
小カテゴリ,17-387-1359,けんちん汁
小カテゴリ,17-388-1365,かぼちゃスープ
小カテゴリ,17-389-1366,チャウダー・クラムチャウダー
小カテゴリ,17-390-1371,ポトフ
小カテゴリ,23-391-1372,おでん
小カテゴリ,23-392-1373,すき焼き
小カテゴリ,23-393-1374,もつ鍋
小カテゴリ,23-394-1375,しゃぶしゃぶ
小カテゴリ,23-395-1376,キムチ鍋
小カテゴリ,23-396-1377,湯豆腐
小カテゴリ,23-397-1378,豆乳鍋
小カテゴリ,23-398-1379,ちゃんこ鍋
小カテゴリ,23-399-1380,寄せ鍋
小カテゴリ,23-400-1381,水炊き
小カテゴリ,23-401-1382,トマト鍋
小カテゴリ,23-402-1383,あんこう鍋
小カテゴリ,23-403-1384,石狩鍋
小カテゴリ,23-404-1385,カレー鍋
小カテゴリ,23-405-1386,きりたんぽ鍋
小カテゴリ,23-406-1387,韓国鍋・キムチチゲ鍋
小カテゴリ,23-407-1388,雪見鍋（みぞれ鍋）
小カテゴリ,23-408-1389,蒸し鍋
小カテゴリ,23-409-1390,ねぎま鍋
小カテゴリ,23-410-1391,鴨鍋
小カテゴリ,23-411-1392,カニ鍋
小カテゴリ,23-412-1393,火鍋
小カテゴリ,23-413-1394,牡蠣鍋
小カテゴリ,18-415-1395,ポテトサラダ
小カテゴリ,18-416-1396,春雨サラダ
小カテゴリ,18-417-1397,大根サラダ
小カテゴリ,18-418-1398,コールスロー
小カテゴリ,18-419-1399,かぼちゃサラダ
小カテゴリ,18-420-1400,ごぼうサラダ
小カテゴリ,18-421-1401,マカロニサラダ
小カテゴリ,18-423-1403,コブサラダ
小カテゴリ,18-424-1404,タラモサラダ
小カテゴリ,22-432-2166,卵サンド
小カテゴリ,22-432-2168,ツナサンド
小カテゴリ,22-432-2167,フルーツサンド
小カテゴリ,22-432-2169,ラップサンド
小カテゴリ,22-432-2170,オープンサンド
小カテゴリ,22-432-1428,サンドイッチ全般
小カテゴリ,22-433-1429,フレンチトースト
小カテゴリ,22-434-1430,食パン
小カテゴリ,22-435-1431,蒸しパン
小カテゴリ,22-436-1432,ホットサンド
小カテゴリ,22-437-1441,キャラパン
小カテゴリ,21-438-1447,シフォンケーキ
小カテゴリ,21-439-1448,パウンドケーキ
小カテゴリ,21-440-1456,スイートポテト
小カテゴリ,21-441-1463,寒天
小カテゴリ,21-441-1464,ゼリー
小カテゴリ,21-441-1465,コーヒーゼリー
小カテゴリ,21-441-1466,フルーツゼリー
小カテゴリ,21-441-1467,ムース・ババロア
小カテゴリ,21-442-1468,アイスクリーム
小カテゴリ,21-442-1469,ジェラート
小カテゴリ,21-442-1470,シャーベット
小カテゴリ,11-443-1496,たら
小カテゴリ,11-444-1508,牡蠣
小カテゴリ,11-445-1510,明太子
小カテゴリ,11-445-1511,たらこ
小カテゴリ,11-445-1512,いくら・筋子
小カテゴリ,11-446-1513,ちりめんじゃこ
小カテゴリ,11-446-1514,なまこ
小カテゴリ,11-446-1515,うに
小カテゴリ,11-446-1516,白子
小カテゴリ,11-446-1517,くらげ
小カテゴリ,12-447-1518,なす全般
小カテゴリ,12-447-2042,白なす
小カテゴリ,12-447-2043,丸なす
小カテゴリ,12-447-2044,水なす
小カテゴリ,12-447-2045,米なす
小カテゴリ,12-447-2046,賀茂なす
小カテゴリ,12-448-1519,かぼちゃ
小カテゴリ,12-449-1520,大根
小カテゴリ,12-450-1521,きゅうり
小カテゴリ,12-451-1522,アボカド
小カテゴリ,12-452-1523,さつまいも
小カテゴリ,12-453-1524,白菜
小カテゴリ,12-454-1525,トマト全般
小カテゴリ,12-454-2047,プチトマト
小カテゴリ,12-454-2048,ドライトマト
小カテゴリ,12-454-2049,フルーツトマト
小カテゴリ,12-455-1526,ごぼう
小カテゴリ,12-456-1527,小松菜
小カテゴリ,12-457-1528,ほうれん草
小カテゴリ,12-458-1529,ブロッコリー
小カテゴリ,34-459-1549,ゆず
小カテゴリ,34-460-1550,柿
小カテゴリ,34-461-1551,レモン
小カテゴリ,34-462-1552,ブルーベリー
小カテゴリ,19-463-1583,柚子胡椒
小カテゴリ,19-464-1584,オリーブオイル
小カテゴリ,27-465-1597,グリーンスムージー
小カテゴリ,27-465-1598,野菜ジュース
小カテゴリ,27-465-1601,梅ジュース
小カテゴリ,27-465-1602,梅シロップ
小カテゴリ,27-465-1603,ジンジャーシロップ
小カテゴリ,27-465-1599,シェーク・ミックスジュース
小カテゴリ,27-465-1600,フルーツジュース
小カテゴリ,27-465-1604,酵素ジュース
小カテゴリ,35-466-1609,おから
小カテゴリ,35-467-1610,厚揚げ
小カテゴリ,35-468-1611,納豆
小カテゴリ,35-469-1612,高野豆腐
小カテゴリ,35-470-1613,豆乳
小カテゴリ,35-471-1614,木綿豆腐
小カテゴリ,35-472-1615,絹ごし豆腐
小カテゴリ,35-473-1616,油揚げ
小カテゴリ,35-474-1617,大豆ミート
小カテゴリ,35-475-1618,塩豆腐
小カテゴリ,35-476-1619,その他の大豆・豆腐
小カテゴリ,35-477-1620,大豆
小カテゴリ,35-477-1621,ひよこ豆
小カテゴリ,35-477-1622,金時豆
小カテゴリ,35-477-1623,レンズ豆
小カテゴリ,35-477-1624,ミックスビーンズ
小カテゴリ,35-477-1625,その他の豆
小カテゴリ,13-478-1626,もち米
小カテゴリ,13-479-1627,マカロニ・ペンネ
小カテゴリ,13-480-1628,ホットケーキミックス
小カテゴリ,13-481-1629,米粉
小カテゴリ,13-481-1630,きなこ
小カテゴリ,13-481-1631,そば粉
小カテゴリ,13-481-1632,小麦粉
小カテゴリ,13-481-1633,葛粉
小カテゴリ,13-481-2066,片栗粉
小カテゴリ,13-481-2067,上新粉
小カテゴリ,13-481-1634,その他の粉物
小カテゴリ,13-482-1641,クリームチーズ
小カテゴリ,13-482-1642,モッツァレラチーズ
小カテゴリ,13-482-1643,カマンベールチーズ
小カテゴリ,13-482-1644,マスカルポーネ
小カテゴリ,13-482-1645,カッテージチーズ
小カテゴリ,13-482-1646,その他の乳製品
小カテゴリ,13-483-1647,ヨーグルト
小カテゴリ,13-484-1660,梅干し
小カテゴリ,13-484-1655,きゅうりの漬物
小カテゴリ,13-484-1656,浅漬け
小カテゴリ,13-484-1657,塩漬け
小カテゴリ,13-484-1658,ぬかづけ（糠漬け）
小カテゴリ,13-484-1659,しば漬け（柴漬け）
小カテゴリ,13-484-1661,福神漬け
小カテゴリ,13-484-1662,たまり漬け
小カテゴリ,13-484-2000,ピクルス
小カテゴリ,13-484-2068,たくあん
小カテゴリ,13-484-1663,その他の漬物
小カテゴリ,20-485-1664,キャラ弁
小カテゴリ,20-486-1665,運動会のお弁当
小カテゴリ,20-487-1666,お花見のお弁当
小カテゴリ,20-488-1667,遠足・ピクニックのお弁当
小カテゴリ,36-489-1668,簡単お菓子
小カテゴリ,36-490-1669,簡単夕食
小カテゴリ,36-491-1670,簡単おつまみ
小カテゴリ,36-492-1671,簡単おもてなし料理
小カテゴリ,36-493-1672,簡単鶏肉料理
小カテゴリ,36-494-1673,簡単豚肉料理
小カテゴリ,36-495-1674,簡単魚料理
小カテゴリ,36-496-1675,5分以内の簡単料理
小カテゴリ,36-497-1676,男の簡単料理
小カテゴリ,37-498-1677,100円以下の節約料理
小カテゴリ,37-499-1678,300円前後の節約料理
小カテゴリ,37-500-1679,500円前後の節約料理
小カテゴリ,38-501-1680,朝食の献立（朝ごはん）
小カテゴリ,38-502-1681,昼食の献立（昼ごはん）
小カテゴリ,38-503-1682,夕食の献立（晩御飯）
小カテゴリ,39-504-1683,低カロリーおかず
小カテゴリ,39-504-1684,低カロリー主食
小カテゴリ,39-504-1685,低カロリーお菓子
小カテゴリ,39-505-1686,食物繊維の多い食品の料理
小カテゴリ,39-505-1687,カルシウムの多い食品の料理
小カテゴリ,39-505-1688,鉄分の多い食べ物
小カテゴリ,39-505-1689,ビタミンの多い食品の料理
小カテゴリ,39-505-1690,その他のヘルシー食材
小カテゴリ,39-505-2004,ヘルシーワンプレート
小カテゴリ,39-506-1691,マクロビオティック
小カテゴリ,39-507-1692,ベジタリアン
小カテゴリ,39-508-1693,お疲れ気味の方
小カテゴリ,39-509-1694,鉄分の多いレシピ
小カテゴリ,39-509-1695,葉酸の多いレシピ
小カテゴリ,39-509-1696,カルシウムの多いレシピ
小カテゴリ,39-509-1697,食物繊維の多いレシピ
小カテゴリ,39-509-1698,ビタミンCの多いレシピ
小カテゴリ,39-510-1699,離乳食初期（5～6ヶ月）
小カテゴリ,39-510-1700,離乳食中期（7～8ヶ月）
小カテゴリ,39-510-1701,離乳食後期（9～11ヶ月）
小カテゴリ,39-510-1702,離乳食完了期（12ヶ月以降）
小カテゴリ,39-511-1703,幼児食(1歳半頃～2歳頃)
小カテゴリ,39-511-1704,幼児食(3歳頃～6歳頃)
小カテゴリ,40-512-1705,圧力鍋で作るごはん・パスタ
小カテゴリ,40-512-1706,圧力鍋で作るカレー
小カテゴリ,40-512-1707,圧力鍋で作る豚の角煮
小カテゴリ,40-512-1708,圧力鍋で作るスペアリブ
小カテゴリ,40-512-1709,圧力鍋で作るその他の肉のおかず
小カテゴリ,40-512-1710,圧力鍋で作る野菜のおかず
小カテゴリ,40-512-1711,圧力鍋で作る魚介のおかず
小カテゴリ,40-512-1712,圧力鍋で作るスープ
小カテゴリ,40-512-1713,圧力鍋で作るスイーツ
小カテゴリ,40-512-1714,その他の圧力鍋で作る料理
小カテゴリ,40-513-1715,ホームベーカリーにおまかせ
小カテゴリ,40-513-1716,ホームベーカリー使いこなし
小カテゴリ,40-514-1717,シリコンスチーマーで作るごはん・パスタ
小カテゴリ,40-514-1718,シリコンスチーマーで作る肉のおかず
小カテゴリ,40-514-1719,シリコンスチーマーで作る野菜のおかず
小カテゴリ,40-514-1720,シリコンスチーマーで作る魚介のおかず
小カテゴリ,40-514-1721,シリコンスチーマーで作るスープ
小カテゴリ,40-514-1722,シリコンスチーマーで作るスイーツ
小カテゴリ,40-514-1723,その他のシリコンスチーマーで作る料理
小カテゴリ,40-515-1724,タジン鍋
小カテゴリ,40-516-1725,炊飯器で作るケーキ
小カテゴリ,40-516-1726,炊飯器で作るチーズケーキ
小カテゴリ,40-516-1727,炊飯器で作るピラフ
小カテゴリ,40-516-1728,炊飯器で作るホットケーキミックス
小カテゴリ,40-516-2080,炊飯器で作る豚の角煮
小カテゴリ,40-516-1729,その他の炊飯器で作る料理
小カテゴリ,40-517-1730,スープジャー
小カテゴリ,40-518-1731,ホットプレートで作るパエリア
小カテゴリ,40-518-1732,その他のホットプレートで作る料理
小カテゴリ,40-519-1733,電子レンジで作るとうもろこし
小カテゴリ,40-519-1734,電子レンジで作る温泉卵
小カテゴリ,40-519-1735,電子レンジで作る茶碗蒸し
小カテゴリ,40-519-1736,電子レンジで作る焼き芋・さつまいも
小カテゴリ,40-519-1737,電子レンジで作る焼き魚
小カテゴリ,40-519-1738,電子レンジで作るじゃがバター
小カテゴリ,40-519-1739,その他の電子レンジで作る料理
小カテゴリ,40-520-1740,無水鍋
小カテゴリ,40-521-1741,ホーロー鍋で作るごはん・パスタ
小カテゴリ,40-521-1742,ホーロー鍋で作る肉のおかず
小カテゴリ,40-521-1743,ホーロー鍋で作る野菜のおかず
小カテゴリ,40-521-1744,ホーロー鍋で作る魚介のおかず
小カテゴリ,40-521-1745,ホーロー鍋で作るスープ
小カテゴリ,40-521-1746,ホーロー鍋で作るスイーツ
小カテゴリ,40-521-1747,その他のホーロー鍋で作る料理
小カテゴリ,40-522-1748,ミキサー
小カテゴリ,40-523-1749,中華鍋
小カテゴリ,40-524-1750,フライパン一つでできる
小カテゴリ,40-525-1751,vitamix(バイタミックス)
小カテゴリ,40-525-1752,バーミックス
小カテゴリ,40-525-1753,クイジナート
小カテゴリ,40-525-1754,ルクエ
小カテゴリ,40-525-1755,ル・クルーゼ
小カテゴリ,40-525-1756,ストウブ
小カテゴリ,40-525-1757,活力鍋
小カテゴリ,40-525-1758,ビタントニオ
小カテゴリ,40-526-1759,その他の調理器具
小カテゴリ,41-531-1760,酢豚
小カテゴリ,41-532-1761,チンジャオロース
小カテゴリ,41-533-1762,八宝菜
小カテゴリ,41-534-1763,マーボー豆腐（麻婆豆腐）
小カテゴリ,41-535-1764,エビチリ
小カテゴリ,41-536-1765,エビマヨ
小カテゴリ,41-537-1766,ホイコーロー（回鍋肉）
小カテゴリ,41-538-1767,ジャージャー麺
小カテゴリ,41-539-1768,バンバンジー
小カテゴリ,41-540-1769,杏仁豆腐
小カテゴリ,41-541-1770,坦々麺
小カテゴリ,41-542-1771,油淋鶏
小カテゴリ,41-543-1772,ビーフン
小カテゴリ,41-544-1773,ちまき（中華ちまき）
小カテゴリ,41-545-1774,サンラータン（酸辣湯）
小カテゴリ,41-546-1775,春巻き
小カテゴリ,41-547-1776,肉まん
小カテゴリ,41-548-1777,焼売（シュウマイ）
小カテゴリ,41-549-1778,その他の中華料理
小カテゴリ,42-550-1779,チャプチェ
小カテゴリ,42-551-1780,チヂミ
小カテゴリ,42-552-1781,ビビンバ
小カテゴリ,42-553-1782,もやしナムル
小カテゴリ,42-553-2086,ほうれん草のナムル
小カテゴリ,42-553-1783,その他のナムル
小カテゴリ,42-554-1784,キムチ
小カテゴリ,42-555-1785,プルコギ
小カテゴリ,42-556-1786,チョレギサラダ
小カテゴリ,42-557-1787,冷麺
小カテゴリ,42-558-1788,サムゲタン
小カテゴリ,42-559-1789,サムギョプサル
小カテゴリ,42-560-1790,クッパ
小カテゴリ,42-561-1791,タッカルビ
小カテゴリ,42-562-1792,カムジャタン
小カテゴリ,42-563-1793,トッポギ
小カテゴリ,42-564-1794,ケジャン
小カテゴリ,42-565-1795,スンドゥブ
小カテゴリ,42-566-1796,テンジャンチゲ
小カテゴリ,42-567-1797,その他のチゲ
小カテゴリ,42-568-1798,その他の韓国料理
小カテゴリ,43-569-1799,ピザ
小カテゴリ,43-570-1800,ミネストローネ
小カテゴリ,43-571-1801,バーニャカウダ
小カテゴリ,43-572-1802,アクアパッツァ
小カテゴリ,43-573-1803,ピカタ
小カテゴリ,43-574-1804,ブルスケッタ
小カテゴリ,43-575-1805,パニーノ・パニーニ
小カテゴリ,43-576-1806,カルツォーネ
小カテゴリ,43-577-1807,サーモンカルパッチョ
小カテゴリ,43-577-1808,鯛のカルパッチョ
小カテゴリ,43-577-1809,タコのカルパッチョ
小カテゴリ,43-577-1810,その他のカルパッチョ
小カテゴリ,43-578-1811,リゾット
小カテゴリ,43-579-1812,カプレーゼ
小カテゴリ,43-580-1813,パンナコッタ
小カテゴリ,43-581-1814,ティラミス
小カテゴリ,43-582-1815,その他のイタリア料理
小カテゴリ,44-583-1816,ラタトゥイユ
小カテゴリ,44-584-1817,チーズフォンデュ
小カテゴリ,44-585-1818,テリーヌ
小カテゴリ,44-586-1819,ブイヤベース
小カテゴリ,44-587-1820,ムニエル
小カテゴリ,44-588-1821,ビスク
小カテゴリ,44-589-1822,サーモンのマリネ
小カテゴリ,44-589-1823,タコのマリネ
小カテゴリ,44-589-1824,その他のマリネ
小カテゴリ,44-590-1825,ガレット
小カテゴリ,44-591-1826,その他のフランス料理
小カテゴリ,46-596-1829,トムヤムクン
小カテゴリ,46-596-2100,カオマンガイ
小カテゴリ,46-596-1830,タイカレー
小カテゴリ,46-596-1831,パッタイ
